ID,PredictedProb
1089,0.524938046932
1092,0.515432298183
1095,0.515758275986
1104,0.542136669159
1106,0.545098662376
1108,0.503005325794
1110,0.513743937016
1117,0.528750777245
1118,0.523938655853
1119,0.538184344769
1121,0.530611991882
1122,0.532749474049
1124,0.523940622807
1125,0.520078361034
1126,0.506438076496
1128,0.521174252033
1129,0.512746989727
1131,0.506870269775
1132,0.524607717991
1133,0.526230692863
1134,0.515122234821
1137,0.531204104424
1138,0.500814557076
1139,0.515267491341
1140,0.52768599987
1141,0.529760301113
1143,0.524093925953
1144,0.523366034031
1145,0.528766930103
1146,0.539739727974
1147,0.530582547188
1149,0.534053862095
1151,0.518942952156
1154,0.526622891426
1156,0.518021345139
1158,0.531700789928
1165,0.530464291573
1166,0.511842429638
1167,0.513222694397
1168,0.530949234962
1169,0.511746287346
1171,0.506823122501
1173,0.492962926626
1175,0.5236800313
1181,0.503680467606
1182,0.514717161655
1184,0.52216565609
1187,0.526201248169
1189,0.539264261723
1190,0.517192900181
1193,0.511726856232
1194,0.540895581245
1196,0.53492641449
1202,0.50808775425
1203,0.505137622356
1206,0.53729903698
1209,0.544291615486
1211,0.52567833662
1212,0.489689081907
1215,0.52547031641
1216,0.507103085518
1220,0.52948564291
1222,0.534947752953
1223,0.540151298046
1224,0.516620218754
1227,0.534044921398
1229,0.504347681999
1230,0.527187943459
1233,0.540436863899
1236,0.518932461739
1242,0.53357988596
1245,0.521485388279
1246,0.543073415756
1249,0.535327553749
1250,0.53618812561
1253,0.537648081779
1258,0.519718110561
1259,0.518828451633
1262,0.545162081718
1263,0.530440330505
1265,0.544475138187
1266,0.530705749989
1267,0.534334182739
1268,0.538409471512
1269,0.513419866562
1270,0.522669494152
1271,0.534664750099
1272,0.544859588146
1276,0.540328502655
1277,0.53024828434
1279,0.506543874741
1280,0.504724442959
1283,0.525406360626
1285,0.527057051659
1286,0.540314078331
1290,0.533126831055
1293,0.518015861511
1295,0.503987073898
1297,0.523834764957
1299,0.541774809361
1300,0.544859588146
1301,0.524360239506
1302,0.544859588146
1303,0.539079904556
1304,0.529566526413
1305,0.518663942814
1306,0.528446555138
1307,0.519999921322
1308,0.545162081718
1309,0.51990544796
1312,0.527478158474
1313,0.538374662399
1314,0.521045446396
1316,0.528460621834
1318,0.514926195145
1319,0.528630793095
1320,0.5188331604
1322,0.542291939259
1323,0.50569409132
1325,0.515746712685
1329,0.481803417206
1330,0.53264439106
1334,0.516097187996
1337,0.545162081718
1340,0.517169833183
1341,0.517988622189
1342,0.519144833088
1347,0.518509089947
1349,0.514663040638
1350,0.529970705509
1355,0.524751424789
1356,0.510960996151
1357,0.513203382492
1358,0.529117465019
1359,0.526892244816
1361,0.513161659241
1363,0.501102089882
1366,0.529556334019
1367,0.544291615486
1370,0.541848957539
1375,0.541004359722
1377,0.538842797279
1379,0.535737633705
1381,0.516208648682
1382,0.529837012291
1385,0.528961598873
1387,0.509181201458
1389,0.532774209976
1392,0.530471384525
1393,0.520991683006
1395,0.534425854683
1396,0.531403779984
1399,0.469393700361
1400,0.466802746058
1401,0.536340892315
1402,0.543279886246
1405,0.512591779232
1407,0.513632118702
1409,0.545162081718
1413,0.496790707111
1414,0.477299302816
1415,0.526667296886
1417,0.505430161953
1421,0.513792574406
1422,0.540212154388
1423,0.479862242937
1425,0.535177409649
1426,0.466504693031
1428,0.516235113144
1429,0.545162081718
1430,0.517883360386
1431,0.50896948576
1433,0.544475138187
1435,0.54191416502
1436,0.515649080276
1438,0.537535369396
1439,0.537573158741
1442,0.544859588146
1448,0.521792471409
1449,0.52369838953
1451,0.514149129391
1453,0.538624286652
1455,0.531716287136
1456,0.509663403034
1458,0.531563639641
1459,0.541575551033
1463,0.544475138187
1466,0.5196428895
1468,0.545162081718
1471,0.512087106705
1472,0.539482653141
1473,0.519858181477
1474,0.545162081718
1476,0.513233184814
1477,0.52637732029
1478,0.519050657749
1479,0.523453712463
1481,0.5011292696
1482,0.543488442898
1487,0.517406404018
1490,0.52613723278
1493,0.490667581558
1494,0.524853765965
1495,0.541451334953
1496,0.541592538357
1497,0.511266648769
1498,0.529329180717
1499,0.529552519321
1500,0.519358634949
1505,0.532381772995
1507,0.525572538376
1508,0.52112030983
1510,0.530830800533
1511,0.529209733009
1513,0.493152558804
1514,0.524263322353
1518,0.539108991623
1519,0.496911287308
1520,0.523936808109
1522,0.533667564392
1523,0.515519201756
1524,0.502842128277
1527,0.540152609348
1528,0.518233299255
1529,0.519728124142
1530,0.53118044138
1532,0.523296833038
1534,0.492880940437
1536,0.545162081718
1537,0.521840751171
1540,0.526059746742
1543,0.496355235577
1546,0.537995100021
1549,0.520121455193
1553,0.513455569744
1558,0.528329908848
1560,0.532975018024
1561,0.520952939987
1562,0.524850189686
1565,0.49761235714
1573,0.499321311712
1576,0.527266204357
1577,0.541004359722
1579,0.499521702528
1580,0.537890195847
1581,0.529105782509
1582,0.488219499588
1584,0.528521597385
1586,0.536739528179
1588,0.526808619499
1589,0.518775701523
1595,0.5205078125
1598,0.487659245729
1599,0.545162081718
1600,0.520035743713
1605,0.51452511549
1609,0.521447837353
1610,0.517466187477
1615,0.531328856945
1617,0.536078870296
1619,0.528732836246
1621,0.532874703407
1622,0.528907954693
1628,0.525842785835
1629,0.539737164974
1630,0.518771350384
1631,0.535197734833
1633,0.537115514278
1636,0.525765240192
1637,0.524123132229
1638,0.530165374279
1643,0.533943831921
1644,0.527224361897
1645,0.536379396915
1646,0.516183495522
1647,0.534623324871
1648,0.525632083416
1650,0.51228761673
1651,0.536421716213
1652,0.536293148994
1654,0.523219883442
1655,0.544859588146
1657,0.540151298046
1658,0.545162081718
1663,0.490074306726
1665,0.542676687241
1666,0.515854239464
1669,0.534798622131
1675,0.531027495861
1678,0.526966392994
1679,0.523585736752
1680,0.499540627003
1681,0.52973651886
1684,0.53545999527
1687,0.49620243907
1688,0.528790414333
1692,0.540993869305
1694,0.529723703861
1695,0.524982631207
1696,0.517278313637
1697,0.492893636227
1698,0.518551409245
1699,0.542957782745
1700,0.507460355759
1701,0.538523077965
1704,0.502697348595
1705,0.513914644718
1706,0.520922780037
1708,0.542676687241
1709,0.515849471092
1712,0.516915559769
1713,0.513631820679
1715,0.516303896904
1718,0.540379405022
1720,0.526336312294
1721,0.528397023678
1724,0.533284783363
1725,0.519561886787
1726,0.472078114748
1728,0.521525263786
1729,0.539086818695
1738,0.512565851212
1739,0.526067554951
1741,0.522874951363
1743,0.535787940025
1745,0.496096462011
1750,0.517206311226
1751,0.530755937099
1753,0.531368374825
1755,0.509360432625
1757,0.523983716965
1758,0.517432272434
1759,0.528702795506
1762,0.521782815456
1763,0.522669494152
1767,0.545098662376
1769,0.518021643162
1770,0.541200399399
1778,0.536883711815
1781,0.534583628178
1784,0.530369699001
1786,0.51335811615
1787,0.532419502735
1788,0.529883742332
1789,0.541156947613
1790,0.516648113728
1794,0.465713262558
1795,0.534432530403
1797,0.540345788002
1801,0.533506453037
1802,0.52729344368
1809,0.545162081718
1810,0.539494931698
1811,0.528712213039
1816,0.51771146059
1817,0.514091312885
1818,0.508798599243
1820,0.51471555233
1821,0.505679011345
1822,0.484539538622
1823,0.521673381329
1829,0.533305287361
1833,0.539615035057
1834,0.533891737461
1836,0.531246185303
1837,0.543977618217
1839,0.536528170109
1842,0.534249603748
1845,0.545162081718
1849,0.516601324081
1851,0.540730476379
1852,0.509272038937
1853,0.52180993557
1855,0.516582548618
1856,0.528630793095
1857,0.539652109146
1859,0.534975349903
1860,0.51580530405
1861,0.538354337215
1862,0.533191680908
1864,0.531191766262
1865,0.528630793095
1869,0.533793091774
1871,0.501275241375
1872,0.539220631123
1873,0.52249276638
1874,0.513890624046
1875,0.497383058071
1878,0.532312393188
1879,0.531514465809
1880,0.510768830776
1882,0.540077388287
1887,0.537567317486
1893,0.520880579948
1896,0.52831107378
1900,0.525033533573
1902,0.526320755482
1904,0.531026542187
1906,0.512878656387
1907,0.539252758026
1909,0.522531092167
1911,0.519622981548
1913,0.520313918591
1915,0.527011394501
1917,0.474427729845
1918,0.494878828526
1919,0.51469129324
1921,0.525028467178
1922,0.545162081718
1923,0.541013300419
1926,0.521744251251
1927,0.500883340836
1928,0.526504933834
1929,0.537052214146
1931,0.531866669655
1932,0.535312771797
1938,0.541417598724
1940,0.49078515172
1941,0.522541463375
1942,0.518746078014
1944,0.507541120052
1948,0.505553543568
1949,0.52786552906
1951,0.539706528187
1953,0.535378456116
1954,0.53151255846
1955,0.545162081718
1956,0.530945241451
1957,0.544859588146
1958,0.545162081718
1959,0.540100872517
1961,0.535028159618
1962,0.524120092392
1965,0.527949571609
1969,0.526896119118
1971,0.515889823437
1978,0.545162081718
1982,0.540152609348
1984,0.500082910061
1985,0.530145525932
1986,0.519687652588
1987,0.524939894676
1988,0.511977851391
1989,0.53177857399
1990,0.518447041512
1991,0.538967549801
1993,0.543032407761
1994,0.525562703609
1999,0.521910667419
2000,0.526018202305
2001,0.515363454819
2002,0.539118289948
2003,0.501001417637
2004,0.508961498737
2008,0.542432665825
2011,0.524289548397
2013,0.539810299873
2017,0.542501091957
2020,0.528417944908
2021,0.528989613056
2024,0.532840192318
2026,0.494586706161
2031,0.536664843559
2035,0.519170224667
2039,0.541362345219
2040,0.531477093697
2044,0.536142468452
2045,0.540271401405
2046,0.515097916126
2047,0.515627086163
2048,0.528611421585
2052,0.529825627804
2053,0.525576472282
2054,0.518323838711
2055,0.51733648777
2058,0.532331585884
2059,0.520661711693
2060,0.509404540062
2063,0.534047067165
2064,0.531467914581
2065,0.543977618217
2066,0.53436088562
2070,0.495683819056
2073,0.541164517403
2076,0.534254431725
2077,0.464648514986
2078,0.5295612216
2082,0.531622409821
2084,0.523924350739
2086,0.520568072796
2088,0.540325701237
2090,0.532637953758
2091,0.534019291401
2095,0.520487606525
2097,0.535190343857
2101,0.531983852386
2102,0.496458232403
2105,0.528469324112
2106,0.512802064419
2107,0.542583823204
2110,0.518803417683
2113,0.545162081718
2114,0.523641884327
2115,0.524231553078
2118,0.525323092937
2119,0.518513679504
2120,0.505505383015
2122,0.520497560501
2128,0.530727207661
2129,0.533193826675
2132,0.52845954895
2136,0.530530929565
2139,0.537641167641
2140,0.515965819359
2141,0.495099693537
2142,0.527387976646
2143,0.5237403512
2146,0.508485853672
2147,0.525111496449
2148,0.503903687
2151,0.517746329308
2153,0.53265786171
2154,0.541989147663
2156,0.490212708712
2161,0.544291615486
2162,0.521988928318
2163,0.540782749653
2164,0.519164681435
2165,0.540816366673
2168,0.545162081718
2169,0.500865161419
2175,0.540451645851
2176,0.533814430237
2177,0.527910172939
2178,0.491917133331
2182,0.539696753025
2184,0.521631062031
2191,0.530977368355
2193,0.533510863781
2194,0.52627825737
2196,0.534989535809
2198,0.516716778278
2199,0.520774424076
2200,0.525113403797
2202,0.540080606937
2209,0.540460884571
2213,0.46851220727
2217,0.540504992008
2218,0.505880951881
2224,0.508169174194
2225,0.473571568727
2231,0.538596570492
2233,0.528489112854
2234,0.528930008411
2235,0.51324403286
2237,0.519340217113
2238,0.497155785561
2240,0.527727484703
2242,0.531026184559
2244,0.521045386791
2246,0.536245048046
2247,0.51666623354
2248,0.545162081718
2249,0.536636173725
2250,0.545162081718
2252,0.526281714439
2254,0.524386823177
2257,0.525299370289
2258,0.507362067699
2262,0.512306928635
2265,0.527827501297
2268,0.539776027203
2270,0.526507794857
2280,0.536619126797
2281,0.544291615486
2283,0.542683720589
2285,0.482218146324
2289,0.545162081718
2290,0.512088358402
2291,0.516724526882
2293,0.52434015274
2294,0.521965801716
2295,0.534479856491
2300,0.52974396944
2304,0.5381706357
2307,0.507759392262
2310,0.541868329048
2312,0.535468697548
2313,0.495261579752
2318,0.516599774361
2319,0.530715405941
2322,0.525108218193
2324,0.514483332634
2326,0.544859588146
2328,0.515793085098
2331,0.529359698296
2334,0.463065832853
2335,0.514489471912
2336,0.519004166126
2339,0.542271316051
2340,0.539345741272
2341,0.545162081718
2344,0.542204678059
2349,0.545162081718
2352,0.540183246136
2353,0.534830868244
2357,0.499894112349
2362,0.522190093994
2364,0.517472922802
2365,0.514415383339
2366,0.519069910049
2367,0.510169148445
2368,0.53391623497
2370,0.545098662376
2373,0.529886841774
2375,0.508774876595
2376,0.545162081718
2377,0.540937542915
2382,0.544388473034
2384,0.524204969406
2385,0.52219837904
2388,0.528268396854
2389,0.52851074934
2390,0.532309532166
2391,0.525991380215
2393,0.534842908382
2396,0.529723703861
2397,0.51316767931
2398,0.545162081718
2399,0.521568417549
2400,0.533390462399
2401,0.493636161089
2402,0.536277651787
2404,0.511001884937
2406,0.540321707726
2408,0.516880691051
2409,0.539681375027
2410,0.530181646347
2411,0.525581717491
2413,0.533272981644
2415,0.533368229866
2417,0.528068423271
2422,0.531830728054
2423,0.494407624006
2424,0.53696590662
2426,0.542573273182
2429,0.518390536308
2430,0.510083317757
2432,0.5252186656
2433,0.52139633894
2436,0.545162081718
2437,0.53570663929
2438,0.531041920185
2439,0.533663272858
2440,0.508525311947
2444,0.519895553589
2445,0.496818125248
2446,0.510952711105
2454,0.531248748302
2455,0.519771873951
2456,0.542676687241
2458,0.494831413031
2459,0.482774972916
2460,0.510991692543
2461,0.53070127964
2462,0.502333879471
2464,0.518743276596
2465,0.528620123863
2467,0.545162081718
2468,0.539522171021
2474,0.513849854469
2480,0.512486577034
2481,0.517206370831
2484,0.514381885529
2485,0.506755888462
2486,0.529451489449
2487,0.525084495544
2491,0.53885948658
2493,0.52725070715
2496,0.515754938126
2497,0.530616998672
2501,0.521816432476
2504,0.521908164024
2505,0.50407320261
2506,0.522271037102
2508,0.520075917244
2509,0.513029575348
2513,0.499594420195
2516,0.527427554131
2520,0.520693838596
2521,0.519689440727
2523,0.537923276424
2524,0.530859351158
2526,0.545162081718
2528,0.528535425663
2529,0.541465759277
2530,0.53210824728
2531,0.540374100208
2532,0.536731898785
2536,0.51992559433
2537,0.507005572319
2540,0.545162081718
2541,0.52240884304
2542,0.528357625008
2543,0.504914939404
2546,0.503409206867
2547,0.52014195919
2550,0.518955111504
2551,0.528321862221
2555,0.530471980572
2556,0.540333867073
2558,0.536763429642
2559,0.545162081718
2560,0.541019201279
2562,0.545162081718
2563,0.465451449156
2564,0.521296322346
2565,0.520432412624
2568,0.534658253193
2569,0.533321738243
2570,0.526239216328
2572,0.521549880505
2573,0.534234881401
2574,0.511521875858
2575,0.521113038063
2576,0.524115800858
2582,0.535177409649
2583,0.502669095993
2586,0.52341157198
2590,0.507098019123
2591,0.530340373516
2592,0.534558773041
2593,0.545162081718
2595,0.525164783001
2596,0.544206261635
2597,0.517494082451
2598,0.517282366753
2600,0.544859588146
2601,0.533125042915
2603,0.502824604511
2604,0.52651309967
2605,0.544263958931
2606,0.544178366661
2608,0.529395580292
2609,0.537515819073
2610,0.531017422676
2611,0.536209106445
2614,0.539265096188
2615,0.526494979858
2616,0.522228240967
2618,0.50870013237
2620,0.535518944263
2623,0.517435014248
2624,0.545162081718
2625,0.516130268574
2627,0.517291009426
2629,0.530914008617
2630,0.527713358402
2631,0.541721701622
2632,0.545162081718
2633,0.527781248093
2634,0.527782261372
2635,0.502248048782
2636,0.528508841991
2637,0.508289396763
2638,0.544859588146
2641,0.513272881508
2643,0.51763010025
2644,0.490701109171
2647,0.527362465858
2648,0.521748900414
2649,0.540460884571
2651,0.503904521465
2654,0.540021359921
2655,0.528925001621
2656,0.541721701622
2659,0.495507627726
2661,0.525861978531
2662,0.520277500153
2664,0.544105350971
2665,0.523088872433
2666,0.541004359722
2667,0.513422131538
2668,0.526275455952
2671,0.472108602524
2673,0.529071986675
2676,0.527385473251
2678,0.514600872993
2680,0.539110839367
2681,0.541573762894
2683,0.496028631926
2687,0.498334020376
2688,0.54280257225
2689,0.523666024208
2691,0.526549220085
2693,0.534751772881
2695,0.524814844131
2697,0.500116229057
2699,0.528711795807
2701,0.516608893871
2702,0.522163331509
2703,0.53471660614
2706,0.541721701622
2707,0.541316866875
2708,0.535479009151
2709,0.531565725803
2714,0.530532777309
2715,0.494698643684
2716,0.517265021801
2717,0.542676687241
2719,0.538886606693
2721,0.538399875164
2722,0.526399672031
2723,0.52071672678
2724,0.511669278145
2727,0.545098662376
2730,0.529758036137
2731,0.528791189194
2736,0.536117315292
2738,0.535878717899
2740,0.540460884571
2744,0.525058448315
2745,0.472214430571
2748,0.515843749046
2749,0.493011236191
2750,0.518494188786
2751,0.493498623371
2752,0.524918317795
2754,0.525527000427
2755,0.536251246929
2756,0.540029466152
2757,0.545162081718
2758,0.539817988873
2759,0.541721701622
2760,0.545162081718
2761,0.469392895699
2762,0.527440130711
2763,0.520551800728
2764,0.525106847286
2765,0.534295022488
2768,0.520149171352
2769,0.478915095329
2770,0.494652956724
2776,0.54007345438
2778,0.545162081718
2788,0.517494678497
2789,0.528630793095
2791,0.532081186771
2792,0.503326714039
2793,0.541424930096
2797,0.515965402126
2799,0.543356001377
2800,0.545098662376
2801,0.514363229275
2805,0.53397411108
2806,0.49541708827
2807,0.465155363083
2808,0.521292030811
2811,0.539737164974
2820,0.539782822132
2822,0.536976635456
2824,0.543562471867
2826,0.541575551033
2827,0.530400693417
2828,0.521825015545
2829,0.499477088451
2832,0.533551514149
2835,0.543886005878
2836,0.520929992199
2839,0.518175840378
2840,0.526437461376
2841,0.523847877979
2843,0.527486562729
2849,0.488148659468
2850,0.525519907475
2854,0.509640276432
2856,0.531366705894
2857,0.537457227707
2859,0.521079480648
2860,0.544859588146
2863,0.542584002018
2864,0.51666623354
2865,0.505453646183
2870,0.524802327156
2871,0.518385469913
2872,0.520086228848
2873,0.518138766289
2874,0.529583096504
2876,0.538668274879
2877,0.511389493942
2878,0.530274629593
2880,0.526980757713
2882,0.537182688713
2884,0.508837938309
2885,0.510163664818
2886,0.508752584457
2887,0.529949367046
2894,0.515458703041
2897,0.527328193188
2900,0.529525339603
2903,0.529120147228
2904,0.541588842869
2906,0.521351754665
2908,0.535594940186
2909,0.501676797867
2910,0.491767317057
2911,0.499471276999
2912,0.533554255962
2913,0.540895581245
